run_id,source_dataset,sensor_id,rows,duration_seconds,temperature_min_c,temperature_max_c,temperature_mean_c,temperature_std_c,largest_gap_seconds,missing_interval_count
EXT_BOLZANO_IEQ_BOLZANO_HOMECOACH_063_BOLZANO_IEQ_2025,BOLZANO_IEQ,BOLZANO_HOMECOACH,529,163200,18.6,21.6,19.81020793950851,0.641838211284101,600.0,16
EXT_BOLZANO_IEQ_BOLZANO_HOMECOACH_063_BOLZANO_IEQ_2026,BOLZANO_IEQ,BOLZANO_HOMECOACH,250,78600,20.0,21.3,20.4456,0.3337074167590524,600.0,13
EXT_BOLZANO_IEQ_BOLZANO_HOMECOACH_064_BOLZANO_IEQ_2023,BOLZANO_IEQ,BOLZANO_HOMECOACH,264,82200,20.7,23.8,22.36818181818182,0.9808251150618487,600.0,11
EXT_BOLZANO_IEQ_BOLZANO_HOMECOACH_064_BOLZANO_IEQ_2024,BOLZANO_IEQ,BOLZANO_HOMECOACH,1,0,18.8,18.8,18.8,0.0,0.0,0
EXT_BOLZANO_IEQ_BOLZANO_HOMECOACH_064_BOLZANO_IEQ_2025,BOLZANO_IEQ,BOLZANO_HOMECOACH,255,79500,19.5,21.4,20.308235294117644,0.5221099947304805,600.0,11
EXT_BOLZANO_IEQ_BOLZANO_HOMECOACH_064_BOLZANO_IEQ_2026,BOLZANO_IEQ,BOLZANO_HOMECOACH,14,3900,20.2,20.2,20.199999999999996,3.552713678800501e-15,300.0,0
EXT_BOLZANO_IEQ_BOLZANO_HOMECOACH_065_BOLZANO_IEQ_2023,BOLZANO_IEQ,BOLZANO_HOMECOACH,8,2400,22.6,22.6,22.6,0.0,600.0,1
EXT_BOLZANO_IEQ_BOLZANO_HOMECOACH_065_BOLZANO_IEQ_2024,BOLZANO_IEQ,BOLZANO_HOMECOACH,1,0,18.8,18.8,18.8,0.0,0.0,0
EXT_BOLZANO_IEQ_BOLZANO_HOMECOACH_065_BOLZANO_IEQ_2025,BOLZANO_IEQ,BOLZANO_HOMECOACH,1129,352500,19.1,21.7,20.167316209034546,0.457051791621501,600.0,47
EXT_BOLZANO_IEQ_BOLZANO_HOMECOACH_065_BOLZANO_IEQ_2026,BOLZANO_IEQ,BOLZANO_HOMECOACH,30,9000,20.1,20.2,20.11666666666667,0.0372677996249957,600.0,1
EXT_BOLZANO_IEQ_BOLZANO_HOMECOACH_066_BOLZANO_IEQ_2023,BOLZANO_IEQ,BOLZANO_HOMECOACH,244,74100,21.8,24.5,23.088524590163935,0.7263423662446526,600.0,4
EXT_BOLZANO_IEQ_BOLZANO_HOMECOACH_066_BOLZANO_IEQ_2024,BOLZANO_IEQ,BOLZANO_HOMECOACH,59,19200,18.7,20.0,19.16271186440678,0.3246371142690415,600.0,6
EXT_BOLZANO_IEQ_BOLZANO_HOMECOACH_066_BOLZANO_IEQ_2025,BOLZANO_IEQ,BOLZANO_HOMECOACH,808,249900,19.5,22.7,20.321287128712868,0.4952670314169795,600.0,26
EXT_BOLZANO_IEQ_BOLZANO_HOMECOACH_066_BOLZANO_IEQ_2026,BOLZANO_IEQ,BOLZANO_HOMECOACH,328,102600,19.8,20.5,20.084146341463413,0.16414561664030164,600.0,15
EXT_BOLZANO_IEQ_BOLZANO_HOMECOACH_067_BOLZANO_IEQ_2023,BOLZANO_IEQ,BOLZANO_HOMECOACH,37,11400,23.2,23.4,23.25675675675676,0.06384330708658251,600.0,2
EXT_BOLZANO_IEQ_BOLZANO_HOMECOACH_067_BOLZANO_IEQ_2024,BOLZANO_IEQ,BOLZANO_HOMECOACH,901,279600,18.5,21.1,19.264039955604886,0.6674241027418418,600.0,32
EXT_BOLZANO_IEQ_BOLZANO_HOMECOACH_067_BOLZANO_IEQ_2025,BOLZANO_IEQ,BOLZANO_HOMECOACH,26,8100,19.9,20.0,19.915384615384614,0.03608012122941151,600.0,2
EXT_BOLZANO_IEQ_BOLZANO_HOMECOACH_067_BOLZANO_IEQ_2026,BOLZANO_IEQ,BOLZANO_HOMECOACH,185,56700,19.9,21.6,20.385405405405404,0.36205565194582545,600.0,5
EXT_BOLZANO_IEQ_BOLZANO_HOMECOACH_068_BOLZANO_IEQ_2023,BOLZANO_IEQ,BOLZANO_HOMECOACH,17,4800,23.1,23.2,23.10588235294118,0.023529411764705382,300.0,0
EXT_BOLZANO_IEQ_BOLZANO_HOMECOACH_068_BOLZANO_IEQ_2024,BOLZANO_IEQ,BOLZANO_HOMECOACH,413,129000,19.0,21.3,19.795641646489106,0.5737438219952147,600.0,18
EXT_BOLZANO_IEQ_BOLZANO_HOMECOACH_068_BOLZANO_IEQ_2025,BOLZANO_IEQ,BOLZANO_HOMECOACH,789,245400,19.5,22.1,20.68960709759189,0.6640074768237839,600.0,30
EXT_BOLZANO_IEQ_BOLZANO_HOMECOACH_068_BOLZANO_IEQ_2026,BOLZANO_IEQ,BOLZANO_HOMECOACH,161,49500,19.4,21.5,20.24906832298137,0.5567338216122687,600.0,5
EXT_BOLZANO_IEQ_BOLZANO_HOMECOACH_069_BOLZANO_IEQ_2023,BOLZANO_IEQ,BOLZANO_HOMECOACH,7,1800,23.1,23.1,23.099999999999998,3.552713678800501e-15,300.0,0
EXT_BOLZANO_IEQ_BOLZANO_HOMECOACH_069_BOLZANO_IEQ_2024,BOLZANO_IEQ,BOLZANO_HOMECOACH,239,73200,19.2,21.2,20.053138075313807,0.5541594201523388,600.0,6
EXT_BOLZANO_IEQ_BOLZANO_HOMECOACH_069_BOLZANO_IEQ_2025,BOLZANO_IEQ,BOLZANO_HOMECOACH,305,94500,20.2,22.8,21.424918032786888,0.6617181385761769,600.0,11
EXT_BOLZANO_IEQ_BOLZANO_HOMECOACH_069_BOLZANO_IEQ_2026,BOLZANO_IEQ,BOLZANO_HOMECOACH,742,233100,18.9,22.6,20.478975741239893,0.4524745105527187,600.0,36
EXT_BOLZANO_IEQ_BOLZANO_HOMECOACH_070_BOLZANO_IEQ_2023,BOLZANO_IEQ,BOLZANO_HOMECOACH,558,172500,19.3,23.3,22.24605734767025,0.7914261956964416,600.0,18
EXT_BOLZANO_IEQ_BOLZANO_HOMECOACH_070_BOLZANO_IEQ_2024,BOLZANO_IEQ,BOLZANO_HOMECOACH,269,83100,19.4,20.8,19.82565055762082,0.38374505144317367,600.0,9
EXT_BOLZANO_IEQ_BOLZANO_HOMECOACH_070_BOLZANO_IEQ_2025,BOLZANO_IEQ,BOLZANO_HOMECOACH,24,7200,21.3,21.4,21.3125,0.03307189138830668,600.0,1
EXT_BOLZANO_IEQ_BOLZANO_HOMECOACH_070_BOLZANO_IEQ_2026,BOLZANO_IEQ,BOLZANO_HOMECOACH,1540,480600,19.8,21.6,20.364675324675325,0.4305526029843309,600.0,63
EXT_BOLZANO_IEQ_BOLZANO_HOMECOACH_071_BOLZANO_IEQ_2023,BOLZANO_IEQ,BOLZANO_HOMECOACH,12,3600,21.5,21.6,21.541666666666668,0.049300664859164164,600.0,1
EXT_BOLZANO_IEQ_BOLZANO_HOMECOACH_071_BOLZANO_IEQ_2024,BOLZANO_IEQ,BOLZANO_HOMECOACH,604,186300,19.3,23.4,20.251655629139073,0.9758578704890711,600.0,18
EXT_BOLZANO_IEQ_BOLZANO_HOMECOACH_071_BOLZANO_IEQ_2025,BOLZANO_IEQ,BOLZANO_HOMECOACH,10,2700,21.3,21.3,21.300000000000004,3.552713678800501e-15,300.0,0
EXT_BOLZANO_IEQ_BOLZANO_HOMECOACH_071_BOLZANO_IEQ_2026,BOLZANO_IEQ,BOLZANO_HOMECOACH,622,192000,19.4,21.6,19.9959807073955,0.3952693569954088,600.0,19
EXT_BOLZANO_IEQ_BOLZANO_HOMECOACH_072_BOLZANO_IEQ_2023,BOLZANO_IEQ,BOLZANO_HOMECOACH,188,56700,21.4,24.6,23.115957446808512,0.8905894762518267,600.0,2
EXT_BOLZANO_IEQ_BOLZANO_HOMECOACH_072_BOLZANO_IEQ_2024,BOLZANO_IEQ,BOLZANO_HOMECOACH,516,159900,19.6,21.0,20.015116279069765,0.26756906310977263,600.0,18
EXT_BOLZANO_IEQ_BOLZANO_HOMECOACH_072_BOLZANO_IEQ_2025,BOLZANO_IEQ,BOLZANO_HOMECOACH,11,3300,21.3,21.3,21.300000000000004,3.552713678800501e-15,600.0,1
EXT_BOLZANO_IEQ_BOLZANO_HOMECOACH_072_BOLZANO_IEQ_2026,BOLZANO_IEQ,BOLZANO_HOMECOACH,725,229200,18.5,20.9,19.80744827586207,0.3921642500901267,600.0,40
EXT_BOLZANO_IEQ_BOLZANO_HOMECOACH_073_BOLZANO_IEQ_2023,BOLZANO_IEQ,BOLZANO_HOMECOACH,95,29100,23.2,23.8,23.424210526315782,0.17514853213843787,600.0,3
EXT_BOLZANO_IEQ_BOLZANO_HOMECOACH_073_BOLZANO_IEQ_2024,BOLZANO_IEQ,BOLZANO_HOMECOACH,321,100200,19.5,21.9,20.426479750778814,0.6482300900066031,600.0,14
EXT_BOLZANO_IEQ_BOLZANO_HOMECOACH_073_BOLZANO_IEQ_2025,BOLZANO_IEQ,BOLZANO_HOMECOACH,2,300,21.3,21.3,21.3,0.0,300.0,0
EXT_BOLZANO_IEQ_BOLZANO_HOMECOACH_073_BOLZANO_IEQ_2026,BOLZANO_IEQ,BOLZANO_HOMECOACH,350,107100,18.4,20.4,19.338,0.38531842119769694,600.0,8
EXT_BOLZANO_IEQ_BOLZANO_HOMECOACH_074_BOLZANO_IEQ_2023,BOLZANO_IEQ,BOLZANO_HOMECOACH,278,87600,23.2,23.9,23.54784172661871,0.21063201431200815,600.0,15
EXT_BOLZANO_IEQ_BOLZANO_HOMECOACH_074_BOLZANO_IEQ_2024,BOLZANO_IEQ,BOLZANO_HOMECOACH,211,64200,20.1,22.2,21.270616113744076,0.515346567718104,600.0,4
EXT_BOLZANO_IEQ_BOLZANO_HOMECOACH_074_BOLZANO_IEQ_2025,BOLZANO_IEQ,BOLZANO_HOMECOACH,1609,500700,19.6,23.4,21.390677439403355,0.6832817391891985,600.0,61
EXT_BOLZANO_IEQ_BOLZANO_HOMECOACH_074_BOLZANO_IEQ_2026,BOLZANO_IEQ,BOLZANO_HOMECOACH,24,7500,18.6,18.7,18.641666666666666,0.049300664859162416,600.0,2
EXT_BOLZANO_IEQ_BOLZANO_HOMECOACH_075_BOLZANO_IEQ_2023,BOLZANO_IEQ,BOLZANO_HOMECOACH,228,70500,23.3,24.1,23.76228070175439,0.22139523714634546,600.0,8
EXT_BOLZANO_IEQ_BOLZANO_HOMECOACH_075_BOLZANO_IEQ_2024,BOLZANO_IEQ,BOLZANO_HOMECOACH,283,87000,19.7,21.2,20.658657243816254,0.22749433847380252,600.0,8
EXT_BOLZANO_IEQ_BOLZANO_HOMECOACH_075_BOLZANO_IEQ_2025,BOLZANO_IEQ,BOLZANO_HOMECOACH,1,0,21.2,21.2,21.2,0.0,0.0,0
EXT_BOLZANO_IEQ_BOLZANO_HOMECOACH_075_BOLZANO_IEQ_2026,BOLZANO_IEQ,BOLZANO_HOMECOACH,223,68400,18.5,20.4,19.58878923766816,0.42119823254013605,600.0,6
EXT_BOLZANO_IEQ_BOLZANO_HOMECOACH_076_BOLZANO_IEQ_2023,BOLZANO_IEQ,BOLZANO_HOMECOACH,255,78900,23.5,24.9,23.99176470588235,0.3969131177827845,600.0,9
EXT_BOLZANO_IEQ_BOLZANO_HOMECOACH_076_BOLZANO_IEQ_2024,BOLZANO_IEQ,BOLZANO_HOMECOACH,34,11100,20.4,20.6,20.44411764705882,0.06034789567259847,600.0,4
EXT_BOLZANO_IEQ_BOLZANO_HOMECOACH_076_BOLZANO_IEQ_2025,BOLZANO_IEQ,BOLZANO_HOMECOACH,2,600,21.2,21.2,21.2,0.0,600.0,1
EXT_BOLZANO_IEQ_BOLZANO_HOMECOACH_076_BOLZANO_IEQ_2026,BOLZANO_IEQ,BOLZANO_HOMECOACH,32,9900,18.9,19.1,19.0,0.061237243569580324,600.0,2
EXT_BOLZANO_IEQ_BOLZANO_HOMECOACH_077_BOLZANO_IEQ_2023,BOLZANO_IEQ,BOLZANO_HOMECOACH,290,88200,22.7,25.5,24.076206896551724,0.8743585384414914,600.0,5
EXT_BOLZANO_IEQ_BOLZANO_HOMECOACH_077_BOLZANO_IEQ_2024,BOLZANO_IEQ,BOLZANO_HOMECOACH,597,186900,20.3,22.2,20.98324958123953,0.49244288296774774,600.0,27
EXT_BOLZANO_IEQ_BOLZANO_HOMECOACH_077_BOLZANO_IEQ_2025,BOLZANO_IEQ,BOLZANO_HOMECOACH,1,0,21.2,21.2,21.2,0.0,0.0,0
EXT_BOLZANO_IEQ_BOLZANO_HOMECOACH_077_BOLZANO_IEQ_2026,BOLZANO_IEQ,BOLZANO_HOMECOACH,331,100500,18.8,21.0,19.417220543806646,0.4867173565810935,600.0,5
EXT_BOLZANO_IEQ_BOLZANO_HOMECOACH_078_BOLZANO_IEQ_2023,BOLZANO_IEQ,BOLZANO_HOMECOACH,184,56100,22.7,24.9,23.74402173913044,0.7037686746037344,600.0,4
EXT_BOLZANO_IEQ_BOLZANO_HOMECOACH_078_BOLZANO_IEQ_2024,BOLZANO_IEQ,BOLZANO_HOMECOACH,433,133800,19.3,21.7,20.51270207852194,0.5320233254886858,600.0,14
EXT_BOLZANO_IEQ_BOLZANO_HOMECOACH_078_BOLZANO_IEQ_2025,BOLZANO_IEQ,BOLZANO_HOMECOACH,252,80700,21.0,22.9,21.71904761904762,0.5801907575899011,600.0,18
EXT_BOLZANO_IEQ_BOLZANO_HOMECOACH_078_BOLZANO_IEQ_2026,BOLZANO_IEQ,BOLZANO_HOMECOACH,167,52200,19.1,20.4,19.67065868263473,0.34229086927798547,600.0,8
EXT_BOLZANO_IEQ_BOLZANO_HOMECOACH_079_BOLZANO_IEQ_2023,BOLZANO_IEQ,BOLZANO_HOMECOACH,268,81900,23.1,25.5,24.768283582089552,0.4140283105890926,600.0,6
EXT_BOLZANO_IEQ_BOLZANO_HOMECOACH_079_BOLZANO_IEQ_2024,BOLZANO_IEQ,BOLZANO_HOMECOACH,1450,448200,17.5,21.0,19.32531034482759,0.5546549784013467,600.0,45
EXT_BOLZANO_IEQ_BOLZANO_HOMECOACH_079_BOLZANO_IEQ_2025,BOLZANO_IEQ,BOLZANO_HOMECOACH,15,4800,21.5,21.5,21.5,0.0,600.0,2
EXT_BOLZANO_IEQ_BOLZANO_HOMECOACH_079_BOLZANO_IEQ_2026,BOLZANO_IEQ,BOLZANO_HOMECOACH,274,90300,18.6,20.0,19.14087591240876,0.21733446407278015,600.0,28
EXT_BOLZANO_IEQ_BOLZANO_HOMECOACH_080_BOLZANO_IEQ_2023,BOLZANO_IEQ,BOLZANO_HOMECOACH,195,59400,24.1,26.1,25.515384615384615,0.39336709646820545,600.0,4
EXT_BOLZANO_IEQ_BOLZANO_HOMECOACH_080_BOLZANO_IEQ_2024,BOLZANO_IEQ,BOLZANO_HOMECOACH,154,48300,18.8,18.9,18.83506493506494,0.047717332651619336,600.0,8
EXT_BOLZANO_IEQ_BOLZANO_HOMECOACH_080_BOLZANO_IEQ_2025,BOLZANO_IEQ,BOLZANO_HOMECOACH,30,9300,21.4,21.5,21.41333333333333,0.033993463423952396,600.0,2
EXT_BOLZANO_IEQ_BOLZANO_HOMECOACH_080_BOLZANO_IEQ_2026,BOLZANO_IEQ,BOLZANO_HOMECOACH,1,0,18.9,18.9,18.9,0.0,0.0,0
EXT_BOLZANO_IEQ_BOLZANO_HOMECOACH_081_BOLZANO_IEQ_2023,BOLZANO_IEQ,BOLZANO_HOMECOACH,343,105900,23.6,27.8,25.25043731778426,0.7142396605609144,600.0,11
EXT_BOLZANO_IEQ_BOLZANO_HOMECOACH_081_BOLZANO_IEQ_2024,BOLZANO_IEQ,BOLZANO_HOMECOACH,47,15600,18.8,18.9,18.84893617021276,0.04998868138072544,600.0,6
EXT_BOLZANO_IEQ_BOLZANO_HOMECOACH_081_BOLZANO_IEQ_2025,BOLZANO_IEQ,BOLZANO_HOMECOACH,24,7200,21.3,21.4,21.3125,0.03307189138830668,600.0,1
EXT_BOLZANO_IEQ_BOLZANO_HOMECOACH_081_BOLZANO_IEQ_2026,BOLZANO_IEQ,BOLZANO_HOMECOACH,263,84300,18.7,20.6,19.065779467680613,0.33611522110697795,600.0,19
EXT_BOLZANO_IEQ_BOLZANO_HOMECOACH_082_BOLZANO_IEQ_2023,BOLZANO_IEQ,BOLZANO_HOMECOACH,104,31800,23.9,31.5,26.85096153846154,2.0321452851750466,600.0,3
EXT_BOLZANO_IEQ_BOLZANO_HOMECOACH_082_BOLZANO_IEQ_2024,BOLZANO_IEQ,BOLZANO_HOMECOACH,43,14400,18.8,18.8,18.799999999999997,3.552713678800501e-15,600.0,6
EXT_BOLZANO_IEQ_BOLZANO_HOMECOACH_082_BOLZANO_IEQ_2025,BOLZANO_IEQ,BOLZANO_HOMECOACH,32,9900,21.3,21.3,21.3,0.0,600.0,2
EXT_BOLZANO_IEQ_BOLZANO_HOMECOACH_082_BOLZANO_IEQ_2026,BOLZANO_IEQ,BOLZANO_HOMECOACH,58,18000,18.7,18.9,18.755172413793108,0.053085532132209734,600.0,3
EXT_BOLZANO_IEQ_BOLZANO_HOMECOACH_083_BOLZANO_IEQ_2023,BOLZANO_IEQ,BOLZANO_HOMECOACH,738,225900,23.8,26.8,25.396476964769647,0.8643110890665874,600.0,16
EXT_BOLZANO_IEQ_BOLZANO_HOMECOACH_083_BOLZANO_IEQ_2024,BOLZANO_IEQ,BOLZANO_HOMECOACH,839,260700,17.9,20.6,18.98951132300358,0.35916022374414197,600.0,31
EXT_BOLZANO_IEQ_BOLZANO_HOMECOACH_083_BOLZANO_IEQ_2025,BOLZANO_IEQ,BOLZANO_HOMECOACH,761,238500,19.9,21.5,20.832063074901445,0.2953820238988516,600.0,35
EXT_BOLZANO_IEQ_BOLZANO_HOMECOACH_083_BOLZANO_IEQ_2026,BOLZANO_IEQ,BOLZANO_HOMECOACH,277,84000,18.7,20.4,19.409386281588446,0.43773125159219484,600.0,4
EXT_BOLZANO_IEQ_BOLZANO_HOMECOACH_084_BOLZANO_IEQ_2023,BOLZANO_IEQ,BOLZANO_HOMECOACH,719,222300,23.2,26.7,25.664116828929068,0.6884444724421278,600.0,23
EXT_BOLZANO_IEQ_BOLZANO_HOMECOACH_084_BOLZANO_IEQ_2024,BOLZANO_IEQ,BOLZANO_HOMECOACH,1688,528300,18.7,23.6,21.310663507109002,1.3545535056131017,600.0,74
EXT_BOLZANO_IEQ_BOLZANO_HOMECOACH_084_BOLZANO_IEQ_2025,BOLZANO_IEQ,BOLZANO_HOMECOACH,540,166500,20.0,21.3,20.681851851851853,0.2768277581489181,600.0,16
EXT_BOLZANO_IEQ_BOLZANO_HOMECOACH_084_BOLZANO_IEQ_2026,BOLZANO_IEQ,BOLZANO_HOMECOACH,1903,601200,19.0,25.0,21.615554387808725,1.4354090546011373,600.0,102
EXT_BOLZANO_IEQ_BOLZANO_HOMECOACH_085_BOLZANO_IEQ_2023,BOLZANO_IEQ,BOLZANO_HOMECOACH,969,305100,23.4,28.2,25.757997936016512,0.7734370477736409,600.0,49
EXT_BOLZANO_IEQ_BOLZANO_HOMECOACH_085_BOLZANO_IEQ_2024,BOLZANO_IEQ,BOLZANO_HOMECOACH,325,100800,19.9,22.6,21.86430769230769,0.3661272129938919,600.0,12
EXT_BOLZANO_IEQ_BOLZANO_HOMECOACH_085_BOLZANO_IEQ_2025,BOLZANO_IEQ,BOLZANO_HOMECOACH,788,245100,19.9,22.5,20.824492385786805,0.4644429239825443,600.0,30
EXT_BOLZANO_IEQ_BOLZANO_HOMECOACH_085_BOLZANO_IEQ_2026,BOLZANO_IEQ,BOLZANO_HOMECOACH,105,33300,23.0,23.9,23.287619047619046,0.2692830828047078,600.0,7
EXT_BOLZANO_IEQ_BOLZANO_HOMECOACH_086_BOLZANO_IEQ_2023,BOLZANO_IEQ,BOLZANO_HOMECOACH,84,26400,26.5,26.9,26.658333333333335,0.1381926995981414,600.0,5
EXT_BOLZANO_IEQ_BOLZANO_HOMECOACH_086_BOLZANO_IEQ_2024,BOLZANO_IEQ,BOLZANO_HOMECOACH,363,111600,19.6,23.1,21.812121212121216,0.6340361476661179,600.0,10
EXT_BOLZANO_IEQ_BOLZANO_HOMECOACH_086_BOLZANO_IEQ_2025,BOLZANO_IEQ,BOLZANO_HOMECOACH,579,179400,20.4,22.1,21.074956822107083,0.3945371217642322,600.0,20
EXT_BOLZANO_IEQ_BOLZANO_HOMECOACH_086_BOLZANO_IEQ_2026,BOLZANO_IEQ,BOLZANO_HOMECOACH,955,300300,22.4,24.2,23.16502617801047,0.36327750969875866,600.0,47
EXT_BOLZANO_IEQ_BOLZANO_HOMECOACH_087_BOLZANO_IEQ_2023,BOLZANO_IEQ,BOLZANO_HOMECOACH,516,158400,26.5,28.3,27.452131782945735,0.5107898865626165,600.0,13
EXT_BOLZANO_IEQ_BOLZANO_HOMECOACH_087_BOLZANO_IEQ_2024,BOLZANO_IEQ,BOLZANO_HOMECOACH,930,285900,21.1,26.1,22.985806451612905,0.9030727980999396,600.0,24
EXT_BOLZANO_IEQ_BOLZANO_HOMECOACH_087_BOLZANO_IEQ_2025,BOLZANO_IEQ,BOLZANO_HOMECOACH,10,2700,21.0,21.1,21.02,0.04000000000000057,300.0,0
EXT_BOLZANO_IEQ_BOLZANO_HOMECOACH_087_BOLZANO_IEQ_2026,BOLZANO_IEQ,BOLZANO_HOMECOACH,3,600,22.6,22.6,22.600000000000005,3.552713678800501e-15,300.0,0
EXT_BOLZANO_IEQ_BOLZANO_HOMECOACH_088_BOLZANO_IEQ_2023,BOLZANO_IEQ,BOLZANO_HOMECOACH,269,82500,26.4,27.8,27.244981412639408,0.38157239203174775,600.0,7
EXT_BOLZANO_IEQ_BOLZANO_HOMECOACH_088_BOLZANO_IEQ_2024,BOLZANO_IEQ,BOLZANO_HOMECOACH,859,268200,20.6,23.5,22.095809080325964,0.8068139041972582,600.0,36
EXT_BOLZANO_IEQ_BOLZANO_HOMECOACH_088_BOLZANO_IEQ_2025,BOLZANO_IEQ,BOLZANO_HOMECOACH,211,66900,20.9,21.3,21.067772511848343,0.09786471658115892,600.0,13
EXT_BOLZANO_IEQ_BOLZANO_HOMECOACH_088_BOLZANO_IEQ_2026,BOLZANO_IEQ,BOLZANO_HOMECOACH,334,106200,21.6,22.7,22.27395209580838,0.21009965723118504,600.0,21
EXT_BOLZANO_IEQ_BOLZANO_HOMECOACH_089_BOLZANO_IEQ_2023,BOLZANO_IEQ,BOLZANO_HOMECOACH,1067,327300,24.8,28.2,26.94526710402999,0.9138441616111207,600.0,25
EXT_BOLZANO_IEQ_BOLZANO_HOMECOACH_089_BOLZANO_IEQ_2024,BOLZANO_IEQ,BOLZANO_HOMECOACH,20,6000,20.5,20.6,20.55,0.05000000000000071,600.0,1
EXT_BOLZANO_IEQ_BOLZANO_HOMECOACH_089_BOLZANO_IEQ_2025,BOLZANO_IEQ,BOLZANO_HOMECOACH,6,1800,21.0,21.0,21.0,0.0,600.0,1
EXT_BOLZANO_IEQ_BOLZANO_HOMECOACH_089_BOLZANO_IEQ_2026,BOLZANO_IEQ,BOLZANO_HOMECOACH,500,156300,22.1,24.0,22.791800000000002,0.43930941260118705,600.0,22
EXT_BOLZANO_IEQ_BOLZANO_HOMECOACH_090_BOLZANO_IEQ_2023,BOLZANO_IEQ,BOLZANO_HOMECOACH,42,12600,27.1,27.9,27.54523809523809,0.21843859434892407,600.0,1
EXT_BOLZANO_IEQ_BOLZANO_HOMECOACH_090_BOLZANO_IEQ_2024,BOLZANO_IEQ,BOLZANO_HOMECOACH,495,153600,19.6,21.2,20.42969696969697,0.27330175185420025,600.0,18
EXT_BOLZANO_IEQ_BOLZANO_HOMECOACH_090_BOLZANO_IEQ_2025,BOLZANO_IEQ,BOLZANO_HOMECOACH,46,14100,20.9,21.0,20.963043478260868,0.04826870285038007,600.0,2
EXT_BOLZANO_IEQ_BOLZANO_HOMECOACH_090_BOLZANO_IEQ_2026,BOLZANO_IEQ,BOLZANO_HOMECOACH,30,9600,22.7,23.0,22.81666666666666,0.08975274678557495,600.0,3
EXT_BOLZANO_IEQ_BOLZANO_HOMECOACH_091_BOLZANO_IEQ_2023,BOLZANO_IEQ,BOLZANO_HOMECOACH,1130,348900,24.8,29.0,26.7287610619469,0.7590604727659626,600.0,34
EXT_BOLZANO_IEQ_BOLZANO_HOMECOACH_091_BOLZANO_IEQ_2024,BOLZANO_IEQ,BOLZANO_HOMECOACH,813,252600,18.6,20.9,19.574046740467406,0.49853708031354593,600.0,30
EXT_BOLZANO_IEQ_BOLZANO_HOMECOACH_091_BOLZANO_IEQ_2025,BOLZANO_IEQ,BOLZANO_HOMECOACH,7,2100,20.9,20.9,20.900000000000002,3.552713678800501e-15,600.0,1
EXT_BOLZANO_IEQ_BOLZANO_HOMECOACH_091_BOLZANO_IEQ_2026,BOLZANO_IEQ,BOLZANO_HOMECOACH,183,58800,22.7,24.8,23.693442622950826,0.563130065572413,600.0,14
EXT_BOLZANO_IEQ_BOLZANO_HOMECOACH_092_BOLZANO_IEQ_2023,BOLZANO_IEQ,BOLZANO_HOMECOACH,1091,334500,25.0,28.8,27.124014665444548,0.9579570837483874,600.0,25
EXT_BOLZANO_IEQ_BOLZANO_HOMECOACH_092_BOLZANO_IEQ_2024,BOLZANO_IEQ,BOLZANO_HOMECOACH,592,183600,18.6,20.5,19.368243243243242,0.4077852445805137,600.0,21
EXT_BOLZANO_IEQ_BOLZANO_HOMECOACH_092_BOLZANO_IEQ_2025,BOLZANO_IEQ,BOLZANO_HOMECOACH,87,26700,20.8,21.0,20.96896551724138,0.053197409036350424,600.0,3
EXT_BOLZANO_IEQ_BOLZANO_HOMECOACH_092_BOLZANO_IEQ_2026,BOLZANO_IEQ,BOLZANO_HOMECOACH,28,8400,23.2,23.3,23.250000000000007,0.05000000000000071,600.0,1
EXT_BOLZANO_IEQ_BOLZANO_HOMECOACH_093_BOLZANO_IEQ_2023,BOLZANO_IEQ,BOLZANO_HOMECOACH,1121,345000,24.4,28.4,26.344157002676184,0.9562155130383199,600.0,30
EXT_BOLZANO_IEQ_BOLZANO_HOMECOACH_093_BOLZANO_IEQ_2024,BOLZANO_IEQ,BOLZANO_HOMECOACH,36,10800,19.2,19.3,19.216666666666672,0.037267799624997024,600.0,1
EXT_BOLZANO_IEQ_BOLZANO_HOMECOACH_093_BOLZANO_IEQ_2025,BOLZANO_IEQ,BOLZANO_HOMECOACH,172,53400,20.9,21.6,21.093023255813957,0.16760328136490477,600.0,7
EXT_BOLZANO_IEQ_BOLZANO_HOMECOACH_093_BOLZANO_IEQ_2026,BOLZANO_IEQ,BOLZANO_HOMECOACH,28,8400,23.1,23.2,23.175000000000004,0.04330127018922101,600.0,1
EXT_BOLZANO_IEQ_BOLZANO_HOMECOACH_094_BOLZANO_IEQ_2023,BOLZANO_IEQ,BOLZANO_HOMECOACH,334,103500,25.5,27.8,27.107485029940126,0.5732857482766295,600.0,12
EXT_BOLZANO_IEQ_BOLZANO_HOMECOACH_094_BOLZANO_IEQ_2024,BOLZANO_IEQ,BOLZANO_HOMECOACH,126,40800,19.1,19.6,19.35,0.15417471021487666,600.0,11
EXT_BOLZANO_IEQ_BOLZANO_HOMECOACH_094_BOLZANO_IEQ_2025,BOLZANO_IEQ,BOLZANO_HOMECOACH,246,76500,20.3,22.8,21.060162601626015,0.48735887469882305,600.0,10
EXT_BOLZANO_IEQ_BOLZANO_HOMECOACH_094_BOLZANO_IEQ_2026,BOLZANO_IEQ,BOLZANO_HOMECOACH,261,81900,23.1,24.5,23.70191570881226,0.425387099552721,600.0,13
